ratioStandard,ratioWarp,mode,product,transportMode,ratioBoxes,returnableTotal,totalPackages,shipment,cartonTotal,siQty,qty,ratioCarton,boxesTotal,packagingBreakdown.warpQty,packagingBreakdown.qty110x110x65,packagingBreakdown.qty110x110x115,packagingBreakdown.qty80x120x90,packagingBreakdown.qty70x100x90,packagingBreakdown.qty80x120x65,packagingBreakdown.qty53x53x58,packagingBreakdown.qty110x110x90,packagingBreakdown.qty80x120x115,packagingBreakdown.qty47x66x68,packagingBreakdown.unitQty,packagingBreakdown.qty42x46x68,packagingBreakdown.qty68x74x86,packagingBreakdown.returnableQty,packagingBreakdown.qty27x27x22,packagingBreakdown.qty57x64x84,packagingBreakdown.qty53x53x19,standardTotal,warpTotal,ratioReturnable,date,customerName,remark,consigneeName,__id,__path,__createTime,__updateTime
4,0,VESSEL,INVERTER,VESSEL,1.6666666666666667,0,9,FEE,0,6,178,0,5,0,0,0,3,1,1,0,0,0,2,0,1,0,0,0,1,0,4,0,0,2022-01-14,FMT,,FEE,WjOgaxHk8QDztMaK4QaV,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/WjOgaxHk8QDztMaK4QaV,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:38.424871Z
1,0,VESSEL,TEMPERATURE CONTROL,VESSEL,2.3333333333333335,0,12,FEC,4,5,925,0.13333333333333333,7,0,0,1,0,0,0,6,0,0,0,0,1,0,0,1,0,3,1,0,0,2021-11-16,FMT,,FEC,WlIo8yxfKiqb27qSWOXP,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/WlIo8yxfKiqb27qSWOXP,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:38.424871Z
0,0.1,VESSEL,INVERTER,VESSEL,3,0,10,FEID,0,10,118,0,9,1,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,1,0,2021-07-27,FMT,,FEID,Wp425TpuQkgK580Gdi3y,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Wp425TpuQkgK580Gdi3y,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:38.424871Z
1,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,1,0,4,FEF,0,3,325,0,3,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,2021-05-31,FMT,,FEF,WrHpVa45M2C2tKmnnQSI,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/WrHpVa45M2C2tKmnnQSI,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:38.424871Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,3,0,13,FEA,4,6,1255,0.13333333333333333,9,0,0,0,0,0,0,3,0,0,4,0,2,0,0,3,0,1,0,0,0,2022-11-04,FMT,,FEA,WsWrfc6hsRaaHG0UGVvn,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/WsWrfc6hsRaaHG0UGVvn,2026-03-06T02:44:35.130684Z,2026-03-06T09:16:38.424871Z
24,1.4,VESSEL,INVERTER,VESSEL,4,0,50,FEI,0,24,1410,0,12,14,0,16,0,3,0,0,8,0,1,0,3,3,0,0,2,0,24,14,0,2023-11-08,FMT,,FEI,WtaQiQSaVN8CdQjTBIaa,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/WtaQiQSaVN8CdQjTBIaa,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:38.424871Z
0,0,VESSEL,INVERTER,VESSEL,2,5,11,FEE,0,7,203,0,6,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,3,0,0,0,2.5,2021-11-09,FMT,,FEE,WvJHr4thkTPR4MpsoDT7,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/WvJHr4thkTPR4MpsoDT7,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:38.424871Z
0,7.9,AIRCRAFT,INVERTER,AIRCRAFT,0,0,79,FEA TWMC,0,4,79,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,2023-06-27,FMT,,FEA TWMC,Ww6x21HzMvFLQw4Agez2,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Ww6x21HzMvFLQw4Agez2,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:38.424871Z
2,3.6,VESSEL,INVERTER,VESSEL,7.666666666666667,0,61,FAP,0,33,187,0,23,36,1,0,0,1,0,0,1,0,9,0,4,7,0,0,2,0,2,36,0,2023-06-08,FMT,,FAP,WwNDOtzPEknl92XUsp6I,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/WwNDOtzPEknl92XUsp6I,2026-03-06T02:44:35.130684Z,2026-03-06T09:16:38.424871Z
13,0.2,VESSEL,INVERTER,VESSEL,2.6666666666666665,0,23,FAP,0,10,945,0,8,2,0,11,0,1,0,0,2,0,2,0,1,2,0,0,2,0,13,2,0,2022-04-07,FMT,,FAP,WxYjJOtLSoyyiLFOhqNd,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/WxYjJOtLSoyyiLFOhqNd,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:38.424871Z
11,2.6,VESSEL,INVERTER,VESSEL,4.666666666666667,0,53,FEE,2,22,1133,0.06666666666666667,14,26,0,0,4,2,1,0,0,6,2,0,5,4,0,2,1,0,11,26,0,2023-02-17,FMT,,FEE,WxoctiFy5fpIduy0mivq,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/WxoctiFy5fpIduy0mivq,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:38.424871Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,0,0,2,FEI,2,1,53,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2024-04-09,FMT,,FEI,Wz4gdMwg7LWt2AGtHSCZ,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Wz4gdMwg7LWt2AGtHSCZ,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:38.424871Z
0,0,VESSEL,INVERTER,VESSEL,0.3333333333333333,12,13,FEE,0,4,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,6,2021-08-03,FMT,,FEE,Wz9A8P6349jPx7U5Via5,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Wz9A8P6349jPx7U5Via5,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:38.424871Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,1,0,4,FEI,1,2,339,0.03333333333333333,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2023-10-17,FMT,,FEI,WzBx5Ws418LP5Z29tDlW,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/WzBx5Ws418LP5Z29tDlW,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:38.424871Z
0,0,COURIER,TEMPERATURE CONTROL,COURIER,0,0,1,FEV,1,1,6,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021-11-08,FMT,,FEV,X20dz4W89ihfZSwD5JIw,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/X20dz4W89ihfZSwD5JIw,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:38.424871Z
0,0,COURIER,TEMPERATURE CONTROL,COURIER,0,0,1,FAP,1,1,3,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024-01-17,FMT,,FAP,X2LGkoX0aqODr1Z0Ikfm,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/X2LGkoX0aqODr1Z0Ikfm,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:38.424871Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,1.3333333333333333,0,9,FEI,5,5,437,0.16666666666666666,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0,5,0,0,0,0,0,2023-07-27,FMT,,FEI,X2hgzWh0ytgOTQhGzCe4,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/X2hgzWh0ytgOTQhGzCe4,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:38.424871Z
0,1.5,VESSEL,INVERTER,VESSEL,0,0,15,FEA TWMC,0,4,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2023-12-25,FMT,,FEA TWMC,X4bLpG8DEJz9jM72kRj3,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/X4bLpG8DEJz9jM72kRj3,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:38.424871Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,1.3333333333333333,0,4,WuXi,0,2,22,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2022-02-15,FMT,,WuXi,X4btINRBySXd0hFlaw4H,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/X4btINRBySXd0hFlaw4H,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:38.424871Z
26,11.7,VESSEL,INVERTER,VESSEL,1.3333333333333333,0,147,FEA NJ,0,8,453,0,4,117,0,0,24,1,0,0,0,2,0,0,0,2,0,0,1,0,26,117,0,2023-11-14,FMT,,FEA NJ,X5ZtHnObbWtbKwaRMra6,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/X5ZtHnObbWtbKwaRMra6,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:38.424871Z
24,8.5,VESSEL,INVERTER,VESSEL,10,0,139,FEE,0,42,1550,0,30,85,0,0,8,7,1,0,0,15,8,0,7,4,0,0,4,0,24,85,0,2022-10-03,FMT,,FEE,XADC9ZWG2zbR5kxcre8I,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XADC9ZWG2zbR5kxcre8I,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:38.424871Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,0.3333333333333333,0,2,FEF,1,1,7,0.03333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021-10-11,FMT,,FEF,XBoWfRUMPGztwVEi0cBx,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XBoWfRUMPGztwVEi0cBx,2026-03-06T02:44:32.424350Z,2026-03-06T09:16:38.424871Z
2,15,VESSEL,INVERTER,VESSEL,0.3333333333333333,0,153,FEA IDEC,0,5,175,0,1,150,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,150,0,2024-01-11,FMT,,FEA IDEC,XBskbQggDxbb0GfHNVW1,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XBskbQggDxbb0GfHNVW1,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:38.424871Z
0,0.4,AIRCRAFT,INVERTER,AIRCRAFT,0,0,4,FEA ROA,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2022-02-08,FMT,,FEA ROA,XCpGzItpSbVS4YXsXoeC,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XCpGzItpSbVS4YXsXoeC,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:38.424871Z
9,4.8,VESSEL,INVERTER,VESSEL,6.333333333333333,0,76,FAP,0,29,291,0,19,48,0,7,0,2,0,0,2,0,5,0,2,6,0,0,4,0,9,48,0,2022-10-12,FMT,,FAP,XFkDyF1FqynvtIjm9vvm,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XFkDyF1FqynvtIjm9vvm,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:38.424871Z
17,3.8,VESSEL,INVERTER,VESSEL,7,0,76,FAP,0,37,458,0,21,38,2,9,0,9,0,0,6,0,4,0,5,1,0,0,2,0,17,38,0,2022-11-10,FMT,,FAP,XGRCpptBqQux12GvmzFA,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XGRCpptBqQux12GvmzFA,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:38.424871Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,0.6666666666666666,0,5,FEI,3,4,312,0.1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,2023-06-12,FMT,,FEI,XHzTeZA7NZfS3CdE8bKe,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XHzTeZA7NZfS3CdE8bKe,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:38.424871Z
0,1.1,VESSEL,INVERTER,VESSEL,0,0,11,FEK,0,6,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2021-02-19,FMT,,FEK,XLHb0SL5hGLoIa4p70FZ,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XLHb0SL5hGLoIa4p70FZ,2026-03-06T02:44:18.832963Z,2026-03-06T09:16:38.424871Z
0,0.2,VESSEL,INVERTER,VESSEL,0,0,2,FEA TWMC,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2024-03-21,FMT,,FEA TWMC,XLMzORt32yBPOkkefoXS,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XLMzORt32yBPOkkefoXS,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:38.424871Z
2,0,VESSEL,INVERTER,VESSEL,3.3333333333333335,0,12,FEI,0,10,295,0,10,0,0,1,0,2,0,0,1,0,2,0,4,2,0,0,0,0,2,0,0,2023-05-02,FMT,,FEI,XMsVPyKMEFK80P9S7tsg,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XMsVPyKMEFK80P9S7tsg,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:38.424871Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,0,0,3,FEI,3,2,63,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2022-06-27,FMT,,FEI,XPot0zD4hYeU6V95ytFy,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XPot0zD4hYeU6V95ytFy,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:38.424871Z
2,0.3,VESSEL,INVERTER,VESSEL,5.333333333333333,0,21,FEID,0,17,76,0,16,3,0,0,0,1,0,0,2,0,6,0,7,1,0,0,1,0,2,3,0,2023-03-23,FMT,,FEID,XQhjE77kOAKR9DpphHaE,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XQhjE77kOAKR9DpphHaE,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:38.424871Z
0,0.2,VESSEL,VENDING MACHINE,VESSEL,0,0,2,FEK,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2022-11-28,FMT,,FEK,XSb3zxHawIKo9JNmJUWu,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XSb3zxHawIKo9JNmJUWu,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:38.424871Z
10,3.9,VESSEL,INVERTER,VESSEL,4.333333333333333,0,62,FAP,0,20,384,0,13,39,1,0,0,5,0,0,9,0,2,0,1,1,0,0,4,0,10,39,0,2023-01-19,FMT,,FAP,XTPHg0286DwDYRr83QBC,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XTPHg0286DwDYRr83QBC,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:38.424871Z
3,0.4,VESSEL,INVERTER,VESSEL,5.333333333333333,0,23,FAP,0,19,415,0,16,4,0,0,0,4,0,0,3,0,2,0,1,7,0,0,2,0,3,4,0,2026-02-12,FMT,,FAP,XTaa2Wm5tZtibgBe8O9c,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XTaa2Wm5tZtibgBe8O9c,2026-03-12T03:00:54.623781Z,2026-03-12T03:00:54.623781Z
3,1.2,VESSEL,INVERTER,VESSEL,3.3333333333333335,0,25,FAP,0,16,74,0,10,12,0,2,0,2,0,0,1,0,2,0,3,2,0,0,1,0,3,12,0,2021-05-28,FMT,,FAP,XVnB3820nwl405bUZsxG,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XVnB3820nwl405bUZsxG,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:38.424871Z
2,1.3,VESSEL,INVERTER,VESSEL,1.6666666666666667,0,20,FEI,0,9,152,0,5,13,0,1,0,3,0,0,1,0,0,0,2,0,0,0,0,0,2,13,0,2022-09-12,FMT,,FEI,XX3mxuOiIbogDHkEbLvn,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XX3mxuOiIbogDHkEbLvn,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:38.424871Z
0,0,VESSEL,INVERTER,VESSEL,1.3333333333333333,0,4,FEA NJ,0,3,183,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2024-08-06,FMT,,FEA NJ,XYUzFRAJ7kOn7fgJ2Jty,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XYUzFRAJ7kOn7fgJ2Jty,2026-03-06T02:44:35.130684Z,2026-03-06T09:16:38.424871Z
1,0.7,AIRCRAFT,INVERTER,AIRCRAFT,0.6666666666666666,0,10,FEE,0,4,188,0,2,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7,0,2021-08-20,FMT,,FEE,XZNLryub1BA2W9IVZmFc,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XZNLryub1BA2W9IVZmFc,2026-03-06T02:44:32.424350Z,2026-03-06T09:16:38.424871Z
1,0,VESSEL,INVERTER,VESSEL,0,0,1,FEA,0,1,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021-06-01,FMT,ROA,FEA,XbS5M7trMWxnDII4JWUp,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XbS5M7trMWxnDII4JWUp,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:38.424871Z
0,0.9,VESSEL,INVERTER,VESSEL,0,0,9,FAP,0,3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2023-11-06,FMT,,FAP,XeUn2jZwv044Jdu1HEUm,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XeUn2jZwv044Jdu1HEUm,2026-03-06T02:44:35.130684Z,2026-03-06T09:16:38.424871Z
15,0.7,AIRCRAFT,INVERTER,AIRCRAFT,6.333333333333333,0,41,FEI,0,26,1466,0,19,7,0,13,0,4,0,0,2,0,1,0,5,4,0,0,5,0,15,7,0,2021-06-02,FMT,,FEI,XgNKc9Nmtr5Xd3O9e9zD,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XgNKc9Nmtr5Xd3O9e9zD,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:38.424871Z
0,0,VESSEL,INVERTER,VESSEL,1,3,6,FEE,0,4,196,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,1.5,2021-07-21,FMT,,FEE,Xh3etrnPvi8SPROtmPC8,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Xh3etrnPvi8SPROtmPC8,2026-03-06T02:44:18.832963Z,2026-03-06T09:16:38.424871Z
11,0.9,VESSEL,INVERTER,VESSEL,7.666666666666667,0,43,FEI,0,25,1743,0,23,9,0,9,0,2,0,0,2,0,3,0,9,7,0,0,2,0,11,9,0,2024-09-25,FMT,,FEI,XioEOHHoZNQUVP2SgAfC,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XioEOHHoZNQUVP2SgAfC,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:38.424871Z
0,0.5,VESSEL,INVERTER,VESSEL,0,0,5,FEA TWMC,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2022-03-22,FMT,,FEA TWMC,XjXfU4dFyMPvXqd1jvQN,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XjXfU4dFyMPvXqd1jvQN,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:38.424871Z
50,27.1,AIRCRAFT,INVERTER,AIRCRAFT,11.666666666666666,0,356,FEE,0,43,1617,0,35,271,0,0,16,17,0,0,0,34,6,0,5,4,0,0,3,0,50,271,0,2023-06-27,FMT,,FEE,XlIXMRFNOi8kAVrhkHVp,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XlIXMRFNOi8kAVrhkHVp,2026-03-06T02:44:59.190364Z,2026-03-06T09:16:38.424871Z
0,4.1,VESSEL,INVERTER,VESSEL,8,88,154,FEE,1,49,6652,0.03333333333333333,24,41,0,0,0,5,0,0,0,0,1,0,9,5,88,1,4,0,0,41,44,2023-07-05,FMT,,FEE,XpmawUbyI6kwoXi5sEfu,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XpmawUbyI6kwoXi5sEfu,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:38.424871Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,0,0,3,FEID,3,3,63,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2024-07-19,FMT,,FEID,XrfLmw2YvDn9ugrbP2N3,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XrfLmw2YvDn9ugrbP2N3,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:38.424871Z
0,0,COURIER,TEMPERATURE CONTROL,COURIER,0.6666666666666666,0,2,FEA,0,1,200,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2021-05-06,FMT,,FEA,XrxfIArnvhW7d5eXaRWt,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XrxfIArnvhW7d5eXaRWt,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:38.424871Z
1,1.8,AIRCRAFT,INVERTER,AIRCRAFT,1,0,22,FAP,0,13,51,0,3,18,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,18,0,2023-03-27,FMT,,FAP,Xs3wex2bxiUDckODb7W8,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Xs3wex2bxiUDckODb7W8,2026-03-06T02:44:55.432269Z,2026-03-06T09:16:38.424871Z
0,6.4,VESSEL,INVERTER,VESSEL,7.333333333333333,28,114,FEE,0,30,1774,0,22,64,0,0,0,5,0,0,0,0,1,0,4,5,28,0,7,0,0,64,14,2022-02-17,FMT,,FEE,Xx3nhwSslB8r2BodfKLA,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Xx3nhwSslB8r2BodfKLA,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:38.424871Z
28,6.1,VESSEL,INVERTER,VESSEL,2.3333333333333335,0,96,FEA NJ,0,11,1148,0,7,61,0,0,5,1,1,0,0,22,0,0,2,2,0,0,2,0,28,61,0,2022-03-22,FMT,,FEA NJ,Xy31SWPi7RaRM3akzSfh,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Xy31SWPi7RaRM3akzSfh,2026-03-06T02:44:48.328492Z,2026-03-06T09:16:38.424871Z
0,0,AIRCRAFT,INVERTER,AIRCRAFT,0.3333333333333333,0,1,FEE,0,1,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022-03-29,FMT,,FEE,Xy8XCkicy1nH4PHnPlve,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Xy8XCkicy1nH4PHnPlve,2026-03-06T02:45:02.235743Z,2026-03-06T09:16:39.277524Z
11,0,VESSEL,TEMPERATURE CONTROL,VESSEL,5.666666666666667,0,34,FEC,6,14,7035,0.2,17,0,0,11,0,0,0,12,0,0,0,0,5,0,0,2,0,4,11,0,0,2023-02-16,FMT,,FEC,XyzZWT0frNm7Wpo5C0dY,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/XyzZWT0frNm7Wpo5C0dY,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:39.277524Z
0,0,VESSEL,TEMPERATURE CONTROL,VESSEL,0.3333333333333333,0,1,FEC,0,1,70,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021-06-07,FMT,,FEC,Y0la6oQvGpwvZVeR2XgO,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Y0la6oQvGpwvZVeR2XgO,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:39.277524Z
0,1,AIRCRAFT,INVERTER,AIRCRAFT,0,0,10,FEA NJ,0,1,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2021-10-26,FMT,,FEA NJ,Y7eR7fp6TYdN5e0PVa8E,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/Y7eR7fp6TYdN5e0PVa8E,2026-03-06T02:44:28.304385Z,2026-03-06T09:16:39.277524Z
2,0,AIRCRAFT,INVERTER,AIRCRAFT,0,0,2,FEE,0,1,38,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2022-06-15,FMT,,FEE,YA1MO1jHzK6HWHwV4A0M,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/YA1MO1jHzK6HWHwV4A0M,2026-03-06T02:44:44.544187Z,2026-03-06T09:16:39.277524Z
0,1.4,VESSEL,INVERTER,VESSEL,0,0,14,FEA NJ,0,1,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2021-07-29,FMT,,FEA NJ,YAewcBL41cIZFnLkEP80,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/YAewcBL41cIZFnLkEP80,2026-03-06T02:44:23.365298Z,2026-03-06T09:16:39.277524Z
0,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,0,0,2,FEI,2,1,18,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2022-04-21,FMT,,FEI,YAjNifOLxzrVqEA2UoFt,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/YAjNifOLxzrVqEA2UoFt,2026-03-06T02:44:51.240429Z,2026-03-06T09:16:39.277524Z
0,1.6,AIRCRAFT,INVERTER,AIRCRAFT,0,0,16,FEA NJ,0,3,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2024-03-05,FMT,,FEA NJ,YCS5OTaUpmi6QPEdVdR8,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/YCS5OTaUpmi6QPEdVdR8,2026-03-06T02:44:38.646577Z,2026-03-06T09:16:39.277524Z
3,0,VESSEL,TEMPERATURE CONTROL,VESSEL,3,0,19,FEC,7,7,2505,0.23333333333333334,9,0,0,3,0,0,0,9,0,0,0,0,0,0,0,5,0,2,3,0,0,2023-09-15,FMT,,FEC,YCjtKZoZuPgEP1lQgABC,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/YCjtKZoZuPgEP1lQgABC,2026-03-06T02:44:41.429278Z,2026-03-06T09:16:39.277524Z
0,0.1,VESSEL,INVERTER,VESSEL,5.666666666666667,0,18,FEID,0,18,170,0,17,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,4,0,0,1,0,2022-08-30,FMT,,FEID,YEnQnMihDQnPJTUqMO1e,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/YEnQnMihDQnPJTUqMO1e,2026-03-06T02:45:00.788854Z,2026-03-06T09:16:39.277524Z
3,0,AIRCRAFT,TEMPERATURE CONTROL,AIRCRAFT,0.6666666666666666,0,6,WuXi,1,5,163,0.03333333333333333,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2021-01-15,FMT,,WuXi,YGrmGxJgnmhRt15N9qDS,projects/bpi-aeropath/databases/(default)/documents/packaging_reports/YGrmGxJgnmhRt15N9qDS,2026-03-06T02:44:18.832963Z,2026-03-06T09:16:39.277524Z
