gw,sideBoxWeight,height,updatedAt,length,productType,cbm,name,stackingLimit,lastUpdated,width,sku,nw,packingRules.boxes.47x66x68.perLayer,packingRules.boxes.47x66x68.layers,packingRules.boxes.47x66x68.totalQty,packingRules.boxes.57x64x84.layers,packingRules.boxes.57x64x84.perLayer,packingRules.boxes.57x64x84.totalQty,packingRules.boxes.70x100x90.perLayer,packingRules.boxes.70x100x90.layers,packingRules.boxes.70x100x90.totalQty,packingRules.boxes.68x74x86.layers,packingRules.boxes.68x74x86.perLayer,packingRules.boxes.68x74x86.totalQty,packingRules.rtn.totalQty,packingRules.rtn.perLayer,packingRules.rtn.layers,packingRules.pallets.80x120x115.layers,packingRules.pallets.80x120x115.perLayer,packingRules.pallets.80x120x115.totalQty,packingRules.pallets.80x120x90.perLayer,packingRules.pallets.80x120x90.layers,packingRules.pallets.80x120x90.totalQty,packingRules.pallets.110x110x90.totalQty,packingRules.pallets.110x110x90.perLayer,packingRules.pallets.110x110x90.layers,packingRules.pallets.110x110x115.totalQty,packingRules.pallets.110x110x115.layers,packingRules.pallets.110x110x115.perLayer,packingRules.warp,category,__id,__path,__createTime,__updateTime,packingRules.boxes.42x46x68.totalQty,packingRules.boxes.42x46x68.perLayer,packingRules.boxes.42x46x68.layers,packingRules.pallets.80x120x65.totalQty,packingRules.pallets.80x120x65.perLayer,packingRules.pallets.80x120x65.layers,packingRules.pallets.110x110x65.layers,packingRules.pallets.110x110x65.perLayer,packingRules.pallets.110x110x65.totalQty,unit
1.407,,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0002E3S-4G,7,2026-03-20,14.5,FRN0002E3S-4G,1.407,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0002E3S-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0002E3S-4G,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
0.687,,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0002E3S-7G,0,2026-02-03,10,FRN0002E3S-7G,0.687,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0002E3S-7G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0002E3S-7G,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
1.948,1.8,24,2026-03-20T08:04:29.250Z,19.5,Carton,0.007,Inverter-FRN0002F2E-4G,7,2026-03-20,14.5,FRN0002F2E-4G,1.948,9,2,18,2,11,22,22,3,66,2,16,32,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0002F2E-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0002F2E-4G,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
2.16,,22,2026-02-03T15:16:34.088Z,31,Carton,0.012,Inverter-FRN0002G2E-4G,8,2026-02-03,17,FRN0002G2E-4G,2.16,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0002G2E-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0002G2E-4G,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,,,,
2.175,,22,2026-02-03T15:16:34.088Z,31,Carton,0.012,Inverter-FRN0002G2E-4GAP,0,2026-02-03,17,FRN0002G2E-4GAP,2.175,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0002G2E-4GAP,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0002G2E-4GAP,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,,,,
2.057,,22,2026-02-03T15:16:34.088Z,31,Carton,0.012,Inverter-FRN0002G2S-4G,0,2026-02-03,17,FRN0002G2S-4G,2.057,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0002G2S-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0002G2S-4G,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,,,,
2.155,,22,2026-02-03T15:16:49.548Z,31,Carton,0.012,Inverter-FRN0002G2S-4GU,0,2026-02-03,17,FRN0002G2S-4GU,2.155,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0002G2S-4GU,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0002G2S-4GU,2026-02-03T15:16:50.753789Z,2026-02-03T15:16:50.753789Z,4,0,0,,,,,,,
0.898,1,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0003C2S-6U,10,2026-02-03,11,FRN0003C2S-6U,0.898,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0003C2S-6U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003C2S-6U,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
0.891,1,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0003C2S-6U A,0,2026-02-03,11,FRN0003C2S-6U A,0.891,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0003C2S-6U A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003C2S-6U A,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
1.02,1,19,2026-02-03T15:16:34.088Z,19.5,Carton,0.004,Inverter-FRN0003E2E-7GA,7,2026-02-03,11,FRN0003E2E-7GA,1.02,0,0,24,0,0,45,0,0,120,0,0,63,225,0,0,0,0,210,0,0,126,159,0,0,265,0,0,False,Inverters,FRN0003E2E-7GA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003E2E-7GA,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,16,0,0,,,,,,,
0.841,0.8,19,2026-02-03T15:16:34.088Z,19.5,Carton,0.004,Inverter-FRN0003E2S-7GA,9,2026-02-03,11,FRN0003E2S-7GA,0.841,0,0,24,0,0,45,0,0,120,0,0,63,225,0,0,0,0,210,0,0,126,159,0,0,265,0,0,False,Inverters,FRN0003E2S-7GA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003E2S-7GA,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,16,0,0,,,,,,,
0.842,0.8,19,2026-02-03T15:16:34.088Z,19.5,Carton,0.004,Inverter-FRN0003E2S-7GB,0,2026-02-03,11,FRN0003E2S-7GB,0.842,0,0,24,0,0,45,0,0,136,0,0,63,225,0,0,0,0,210,0,0,126,159,0,0,265,0,0,False,Inverters,FRN0003E2S-7GB,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003E2S-7GB,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,16,0,0,,,,,,,
0.925,,19,2026-02-03T15:16:34.088Z,19.5,Carton,0.004,Inverter-FRN0003E3E-7G,0,2026-02-03,10,FRN0003E3E-7G,0.925,0,0,24,0,0,45,0,0,120,0,0,63,225,0,0,0,0,210,0,0,126,159,0,0,265,0,0,False,Inverters,FRN0003E3E-7G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003E3E-7G,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,16,0,0,,,,,,,
2.254,2.1,24,2026-03-20T08:04:29.250Z,19.5,Carton,0.007,Inverter-FRN0003F2E-4G,7,2026-03-20,14.5,FRN0003F2E-4G,2.254,9,2,18,2,11,22,22,3,66,2,16,32,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0003F2E-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003F2E-4G,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
2.395,,22,2026-02-03T15:16:34.088Z,31,Carton,0.012,Inverter-FRN0003G2E-4G,8,2026-02-03,17,FRN0003G2E-4G,2.395,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0003G2E-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003G2E-4G,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,,,,
2.455,,22,2026-02-03T15:16:34.088Z,31,Carton,0.012,Inverter-FRN0003G2E-4GAP,0,2026-02-03,17,FRN0003G2E-4GAP,2.455,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0003G2E-4GAP,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003G2E-4GAP,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,,,,
2.039,,22,2026-02-03T15:16:34.088Z,31,Carton,0.012,Inverter-FRN0003G2S-2G,0,2026-02-03,17,FRN0003G2S-2G,2.039,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0003G2S-2G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003G2S-2G,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,,,,
2.155,,22,2026-02-03T15:16:34.088Z,31,Carton,0.012,Inverter-FRN0003G2S-2GU,0,2026-02-03,17,FRN0003G2S-2GU,2.155,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0003G2S-2GU,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003G2S-2GU,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,,,,
2.314,,22,2026-02-03T15:16:34.088Z,31,Carton,0.012,Inverter-FRN0003G2S-4G,8,2026-02-03,17,FRN0003G2S-4G,2.314,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0003G2S-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003G2S-4G,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,,,,
2.302,,22,2026-02-03T15:16:34.088Z,31,Carton,0.012,Inverter-FRN0003G2S-4GU,0,2026-02-03,17,FRN0003G2S-4GU,2.302,0,0,8,0,0,18,0,0,30,0,0,24,60,0,0,0,0,68,0,0,51,54,0,0,72,0,0,False,Inverters,FRN0003G2S-4GU,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0003G2S-4GU,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,,,,
1.931,2,24,2026-03-20T08:04:29.250Z,19.5,Carton,0.007,Inverter-FRN0004C2E-4E,7,2026-03-20,14.5,FRN0004C2E-4E,1.931,9,2,18,2,11,22,22,3,66,2,16,32,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0004C2E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2E-4E,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
0.964,1.2,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004C2E-7E,0,2026-02-03,11,FRN0004C2E-7E,0.964,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004C2E-7E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2E-7E,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
0.766,0.9,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004C2S-2A,9,2026-02-03,11,FRN0004C2S-2A,0.766,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004C2S-2A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2S-2A,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
0.782,0.9,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004C2S-2U,0,2026-02-03,11,FRN0004C2S-2U,0.782,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004C2S-2U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2S-2U,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
1.499,1.6,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0004C2S-4A,7,2026-03-20,14.5,FRN0004C2S-4A,1.499,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0004C2S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2S-4A,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
1.485,1.6,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0004C2S-4A A,7,2026-03-20,14.5,FRN0004C2S-4A A,1.485,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0004C2S-4A A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2S-4A A,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
1.49,1.5,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0004C2S-4E,7,2026-03-20,14.5,FRN0004C2S-4E,1.49,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0004C2S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2S-4E,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
1.491,2,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0004C2S-4U,7,2026-03-20,14.5,FRN0004C2S-4U,1.491,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0004C2S-4U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2S-4U,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
0.794,1.1,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004C2S-7A,9,2026-02-03,11,FRN0004C2S-7A,0.794,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004C2S-7A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2S-7A,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
0.794,1.1,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004C2S-7E,0,2026-02-03,11,FRN0004C2S-7E,0.794,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004C2S-7E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2S-7E,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
0.804,1,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004C2S-7U,0,2026-02-03,11,FRN0004C2S-7U,0.804,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004C2S-7U,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2S-7U,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
0.812,1,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004C2S-7U A,0,2026-02-03,11,FRN0004C2S-7U A,0.812,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004C2S-7U A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004C2S-7U A,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
1,,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004E2E-2GA,0,2026-02-03,11,FRN0004E2E-2GA,1,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004E2E-2GA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E2E-2GA,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
1.966,2.1,24,2026-03-20T08:04:29.250Z,19.5,Carton,0.007,Inverter-FRN0004E2E-4GA,7,2026-03-20,14.5,FRN0004E2E-4GA,2.166,9,2,18,2,11,22,22,3,66,2,16,32,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0004E2E-4GA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E2E-4GA,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
0.81,,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004E2S-2GA,0,2026-02-03,11,FRN0004E2S-2GA,0.81,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004E2S-2GA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E2S-2GA,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
0.831,0.9,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004E2S-2GB,9,2026-02-03,11,FRN0004E2S-2GB,0.831,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004E2S-2GB,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E2S-2GB,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
0.835,,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004E2S-2GBBM1,0,2026-02-03,10,FRN0004E2S-2GBBM1,0.835,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004E2S-2GBBM1,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E2S-2GBBM1,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
1.771,1.8,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0004E2S-4GA,7,2026-03-20,14.5,FRN0004E2S-4GA,1.771,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0004E2S-4GA,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E2S-4GA,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
1.781,1.8,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0004E2S-4GB,7,2026-03-20,14.5,FRN0004E2S-4GB,1.781,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0004E2S-4GB,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E2S-4GB,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
1.782,,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0004E2S-4GBBM1,7,2026-03-20,14.5,FRN0004E2S-4GBBM1,1.782,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0004E2S-4GBBM1,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E2S-4GBBM1,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
1.956,,24,2026-03-20T08:04:29.250Z,19.5,Carton,0.007,Inverter-FRN0004E3E-4G,7,2026-03-20,14.5,FRN0004E3E-4G,1.956,9,2,18,2,11,22,22,3,66,2,16,32,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0004E3E-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E3E-4G,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
0.793,,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004E3S-2G,0,2026-02-03,11,FRN0004E3S-2G,0.793,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004E3S-2G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E3S-2G,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
1.634,,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0004E3S-4G,7,2026-03-20,14.5,FRN0004E3S-4G,1.634,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0004E3S-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E3S-4G,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
0.807,,15.5,2026-02-03T15:16:34.088Z,19.5,Carton,0.003,Inverter-FRN0004E3S-7G,0,2026-02-03,10,FRN0004E3S-7G,0.807,0,0,36,0,0,60,0,0,120,0,0,84,270,0,0,0,0,252,0,0,168,212,0,0,318,0,0,False,Inverters,FRN0004E3S-7G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004E3S-7G,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,24,0,0,126,0,0,0,0,159,
3.257,,23,2026-02-03T15:16:34.088Z,32,Carton,0.016,Inverter-FRN0004G2E-4G,7,2026-02-03,21.5,FRN0004G2E-4G,3.257,0,0,6,0,0,12,0,0,27,0,0,18,60,0,0,0,0,48,0,0,36,48,0,0,64,0,0,False,Inverters,FRN0004G2E-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004G2E-4G,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,0,0,32,
3.223,,23,2026-02-03T15:16:34.088Z,32,Carton,0.016,Inverter-FRN0004G2E-4GAP,0,2026-02-03,21.5,FRN0004G2E-4GAP,3.223,0,0,6,0,0,12,0,0,27,0,0,18,60,0,0,0,0,48,0,0,36,48,0,0,64,0,0,False,Inverters,FRN0004G2E-4GAP,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004G2E-4GAP,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,0,0,32,
3.023,,23,2026-02-03T15:16:34.088Z,32,Carton,0.016,Inverter-FRN0004G2S-4G,0,2026-02-03,21.5,FRN0004G2S-4G,3.023,0,0,6,0,0,12,0,0,27,0,0,18,60,0,0,0,0,48,0,0,36,48,0,0,64,0,0,False,Inverters,FRN0004G2S-4G,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004G2S-4G,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,0,0,32,
3.17,,23,2026-02-03T15:16:34.088Z,32,Carton,0.016,Inverter-FRN0004G2S-4GU,0,2026-02-03,21.5,FRN0004G2S-4GU,3.17,0,0,6,0,0,12,0,0,27,0,0,18,60,0,0,0,0,48,0,0,36,48,0,0,64,0,0,False,Inverters,FRN0004G2S-4GU,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0004G2S-4GU,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,4,0,0,,,,0,0,32,
3.737,3.5,25.5,2026-02-03T15:16:34.088Z,30,Carton,0.02,Inverter-FRN0005C2E-4E,0,2026-02-03,25.5,FRN0005C2E-4E,3.737,0,0,4,0,0,8,0,0,16,0,0,8,36,0,0,,,,0,0,33,42,0,0,,,,False,Inverters,FRN0005C2E-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0005C2E-4E,2026-02-03T15:16:38.401585Z,2026-02-03T15:16:38.401585Z,2,0,0,22,0,0,,,,
1.9,2,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0005C2S-4A,7,2026-03-20,14.5,FRN0005C2S-4A,1.9,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0005C2S-4A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0005C2S-4A,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
1.893,2,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0005C2S-4A A,7,2026-03-20,14.5,FRN0005C2S-4A A,1.893,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0005C2S-4A A,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0005C2S-4A A,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
1.878,2,20.5,2026-03-20T08:04:29.250Z,19.5,Carton,0.006,Inverter-FRN0005C2S-4E,7,2026-03-20,14.5,FRN0005C2S-4E,1.878,9,2,18,3,11,33,22,3,66,3,16,48,140,35,4,4,32,128,32,3,96,120,40,3,160,4,40,False,Inverters,FRN0005C2S-4E,projects/bpi-aeropath/databases/(default)/documents/packaging_specs/FRN0005C2S-4E,2026-02-03T15:16:38.401585Z,2026-03-20T08:04:29.577936Z,12,6,2,,,,2,40,80,
